,id,city,district,road,community,price,rentalMethod,houseType,roomType,areaSize,decorateType,ori,floorInfo,hasRefrigerator,hasWashingMachine,hasBalcony,hasCook,hasAirConditioner,hasWaterHeater,hasBed,hasWardrobe,hasSofa,hasWifi,traffic,bedroomNum,bathroomNum,hallsNum
638,639,武汉,江岸,台北香港路,环亚大厦,700,合租,普通住宅,3室1厅2卫,28.0,精装修,朝南,中层(共28层),1,1,1,1,1,1,1,1,1,1,2/3/7号线,3,2,1
639,640,武汉,硚口,宗关,鑫城汇H1,600,合租,普通住宅,4室1厅2卫,40.0,精装修,朝南,中层(共42层),1,1,1,1,1,1,1,1,1,1,7号线,4,2,1
640,641,武汉,武昌,武昌火车站,佳兆业广场天御,3300,整租,普通住宅,2室2厅1卫,86.2,精装修,朝南,低层(共45层),1,1,1,1,1,1,1,1,1,1,2/4/7号线,2,1,2
641,642,武汉,江夏,流芳,佛祖岭D区东区,1600,整租,普通住宅,1室1厅1卫,35.0,精装修,朝南,低层(共42层),1,1,1,1,1,1,1,1,1,1,2号线,1,1,1
642,643,武汉,洪山,光谷软件园,曙光星城C区,1000,合租,普通住宅,3室1厅1卫,41.0,精装修,朝南,高层(共25层),1,1,1,1,1,1,1,1,1,1,,3,1,1
643,644,武汉,江夏,藏龙岛,当代卡梅尔小镇,2100,整租,其他,2室1厅1卫,84.7,精装修,朝南,低层(共11层),1,1,1,1,1,1,1,1,1,1,,2,1,1
644,645,武汉,东西湖,常青花园,长青壹号(北区),1160,合租,普通住宅,3室1厅1卫,15.0,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,1,2/6号线,3,1,1
645,646,武汉,武昌,徐家棚,团结名居桂园,500,合租,其他,3室1厅1卫,18.0,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,1,5/7/8号线,3,1,1
646,647,武汉,江汉,汉口火车站,浩海小区,1400,整租,普通住宅,2室1厅1卫,80.0,精装修,南北,高层(共8层),1,1,1,1,1,1,1,1,1,1,2/6号线,2,1,1
647,648,武汉,洪山,光谷广场,光谷陆景苑,700,合租,普通住宅,6室0厅2卫,24.0,精装修,朝南,中层(共15层),0,1,0,0,1,1,1,0,0,1,2/11号线,6,2,0
648,649,武汉,江岸,百步亭,丹水嘉苑,2000,整租,普通住宅,2室2厅1卫,85.9,精装修,朝南,高层(共32层),1,1,1,1,1,1,1,1,1,1,1/阳逻号线,2,1,2
649,650,武汉,江岸,二七路,伟鹏万科御玺滨江,18000,整租,普通住宅,4室2厅3卫,225.0,豪华装修,南北,中层(共48层),1,1,1,1,1,1,1,1,1,1,1/3号线,4,3,2
650,651,武汉,洪山,铁机路,东湖景园A区,600,合租,普通住宅,3室1厅2卫,20.0,豪华装修,朝南,低层(共34层),1,1,1,1,1,1,1,1,1,1,4号线,3,2,1
651,652,武汉,武昌,徐东,佳馨花园(2期),550,合租,普通住宅,3室1厅2卫,20.0,精装修,朝南,低层(共18层),1,1,1,1,1,1,1,1,1,1,5/7/8号线,3,2,1
652,653,武汉,武昌,丁字桥,金诺雅苑,700,合租,普通住宅,3室1厅2卫,20.0,精装修,朝南,中层(共30层),1,1,1,1,1,1,1,1,1,1,,3,2,1
653,654,武汉,东西湖,吴家山,金山左岸时代,1700,整租,普通住宅,2室2厅1卫,86.0,精装修,南北,低层(共18层),1,1,1,1,1,1,1,1,1,1,,2,1,2
654,655,武汉,硚口,古田,建荣嘉园,850,合租,其他,3室1厅3卫,23.0,精装修,朝南,中层(共32层),1,1,1,1,1,1,1,1,1,1,,3,3,1
655,656,武汉,武昌,徐东,白玫瑰花苑,1199,合租,普通住宅,4室2厅2卫,18.0,精装修,朝南,低层(共25层),1,1,1,1,1,1,1,1,1,1,4/8号线,4,2,2
656,657,武汉,洪山,九峰山森林公园,花城家园荷园,1300,整租,普通住宅,1室1厅1卫,50.0,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,1,,1,1,1
657,658,武汉,江汉,汉口火车站,福星华府三期峯境,1090,合租,普通住宅,4室1厅2卫,14.0,精装修,朝南,高层(共54层),0,0,1,0,1,0,0,1,0,0,6号线,4,2,1
658,659,武汉,江岸,二七路,伟鹏万科御玺滨江,18000,整租,普通住宅,4室2厅3卫,225.0,豪华装修,南北,中层(共48层),1,1,1,1,1,1,1,1,1,1,1/3号线,4,3,2
659,660,武汉,洪山,关西,南湖锦城,3600,整租,普通住宅,4室1厅3卫,120.0,精装修,朝南,中层(共34层),1,1,1,1,1,1,1,0,0,0,2号线,4,3,1
660,661,武汉,江岸,台北香港路,环亚大厦,700,合租,普通住宅,3室1厅2卫,28.0,精装修,朝南,中层(共28层),1,1,1,1,1,1,1,1,1,1,2/3/7号线,3,2,1
661,662,武汉,武昌,徐东,新长江滨江花园,700,合租,普通住宅,4室1厅2卫,20.0,精装修,朝南,高层(共34层),1,1,1,1,1,1,1,1,1,1,5/7/8号线,4,2,1
662,663,武汉,武昌,杨园,怡芳苑,700,合租,其他,3室1厅2卫,25.0,精装修,朝南,低层(共32层),1,1,1,1,1,1,1,1,1,1,,3,2,1
663,664,武汉,武昌,徐东,佳馨花园(2期),550,合租,普通住宅,3室1厅2卫,20.0,精装修,朝南,低层(共18层),1,1,1,1,1,1,1,1,1,1,5/7/8号线,3,2,1
664,665,武汉,洪山,关西,南湖锦城,1500,整租,普通住宅,2室1厅1卫,50.0,精装修,朝南,中层(共33层),0,0,0,0,0,0,0,0,0,0,2号线,2,1,1
665,666,武汉,洪山,铁机路,东亭新嘉源小区,700,合租,普通住宅,4室1厅2卫,20.0,豪华装修,朝南,中层(共32层),1,1,1,1,1,1,1,1,0,1,4号线,4,2,1
666,667,武汉,东西湖,常青花园,长青壹号(北区),1160,合租,普通住宅,3室1厅1卫,15.0,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,1,2/6号线,3,1,1
667,668,武汉,洪山,珞瑜东路,祥和雅居,1400,整租,普通住宅,1室0厅1卫,39.0,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,1,2号线,1,1,0
668,669,武汉,沌口开发区,后官湖大道,海天幸福小城,750,合租,普通住宅,4室1厅2卫,25.0,精装修,南北,中层(共18层),1,1,0,1,1,1,1,1,1,1,,4,2,1
669,670,武汉,江夏,藏龙岛,阳光100大湖第,600,合租,普通住宅,2室1厅1卫,20.0,精装修,朝南,中层(共18层),1,1,1,1,1,1,1,1,1,1,,2,1,1
670,671,武汉,东西湖,常青花园,常青花园恒大御景,960,合租,普通住宅,4室1厅2卫,14.0,精装修,朝南,高层(共32层),1,1,1,1,1,1,1,1,1,1,2/6号线,4,2,1
671,672,武汉,江夏,纸坊,东城明珠(江夏),600,合租,普通住宅,4室1厅1卫,20.0,精装修,南北,高层(共29层),1,1,1,1,1,1,1,1,1,1,,4,1,1
672,673,武汉,沌口开发区,郭徐岭广场,美好愿景香榭丽舍,1150,整租,普通住宅,1室1厅1卫,60.0,精装修,朝南,低层(共6层),1,1,1,1,1,1,1,1,1,1,3/6号线,1,1,1
673,674,武汉,武昌,徐家棚,团结名居桂园,500,合租,其他,3室1厅1卫,18.0,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,1,5/7/8号线,3,1,1
674,675,武汉,武昌,武昌火车站,佳兆业广场天御,3300,整租,普通住宅,2室2厅1卫,86.2,精装修,朝南,低层(共45层),1,1,1,1,1,1,1,1,1,1,2/4/7号线,2,1,2
675,676,武汉,洪山,珞瑜东路,光谷星座,1200,合租,普通住宅,5室1厅2卫,20.0,精装修,朝南,高层(共45层),1,1,1,1,1,1,1,1,1,1,2号线,5,2,1
676,677,武汉,洪山,光谷软件园,曙光星城C区,1000,合租,普通住宅,3室1厅1卫,41.0,精装修,朝南,高层(共25层),1,1,1,1,1,1,1,1,1,1,,3,1,1
677,678,武汉,武昌,丁字桥,百瑞景中央生活区(六期),2800,整租,普通住宅,3室2厅1卫,109.8,精装修,朝南,中层(共33层),1,1,1,1,1,1,1,1,1,1,2号线,3,1,2
678,679,武汉,江汉,汉口火车站,浩海小区,1400,整租,普通住宅,2室1厅1卫,80.0,精装修,南北,高层(共8层),1,1,1,1,1,1,1,1,1,1,2/6号线,2,1,1
679,680,武汉,武昌,徐家棚,团结名居桂园,630,合租,普通住宅,3室1厅1卫,16.0,精装修,朝南,低层(共28层),1,1,1,1,1,1,1,1,1,1,5/7/8号线,3,1,1
680,681,武汉,江夏,流芳,佛祖岭D区东区,1600,整租,普通住宅,1室1厅1卫,35.0,精装修,朝南,低层(共42层),1,1,1,1,1,1,1,1,1,1,2号线,1,1,1
681,682,武汉,洪山,关山,光谷青年城(一期),1300,整租,普通住宅,1室1厅1卫,49.0,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,,1,1,1
682,683,武汉,硚口,硚口周边,鑫城汇H2,1699,整租,普通住宅,1室1厅1卫,60.0,精装修,南北,高层(共41层),1,1,1,1,1,1,1,1,1,1,7号线,1,1,1
683,684,武汉,江汉,北湖,华顺公寓,950,合租,普通住宅,3室1厅2卫,18.0,精装修,朝南,中层(共18层),1,1,1,1,1,1,1,1,1,1,1/2/6号线,3,2,1
684,685,武汉,江夏,藏龙岛,保利清能西海岸(北区),660,合租,普通住宅,3室1厅1卫,13.0,精装修,朝南,低层(共27层),1,1,0,1,1,1,1,1,0,1,,3,1,1
685,686,武汉,洪山,光谷软件园,中建大公馆,990,合租,公寓,3室2厅2卫,15.0,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,1,,3,2,2
686,687,武汉,江岸,百步亭,幸福时代大家,2800,整租,普通住宅,4室1厅2卫,120.8,精装修,朝南,高层(共32层),1,1,1,1,1,1,1,1,1,1,1/阳逻号线,4,2,1
687,688,武汉,江夏,流芳,佛祖岭F区东区,2300,整租,普通住宅,2室2厅1卫,80.0,精装修,朝南,低层(共30层),1,1,1,1,1,1,1,1,1,1,,2,1,2
688,689,武汉,汉阳,王家湾,龙阳熙苑,1300,整租,其他,1室1厅1卫,35.0,精装修,朝南,高层(共24层),1,1,1,1,1,1,1,1,1,1,3/4号线,1,1,1
689,690,武汉,江岸,后湖,塔子湖锦绣家园幽兰苑,2200,整租,普通住宅,3室1厅1卫,80.0,精装修,朝南,中层(共29层),1,1,1,1,1,1,1,1,1,1,8号线,3,1,1
690,691,武汉,武昌,徐家棚,三角花园刘家河A区,560,合租,普通住宅,4室1厅2卫,26.0,精装修,南北,低层(共19层),1,1,1,1,1,1,1,1,1,1,5/7号线,4,2,1
691,692,武汉,江汉,汉口火车站,福星惠誉福星城(北区),720,合租,普通住宅,4室1厅1卫,16.0,精装修,朝南,中层(共45层),1,1,1,1,1,1,1,1,1,1,2号线,4,1,1
692,693,武汉,江夏,藏龙岛,阳光100大湖第,2500,整租,普通住宅,4室2厅2卫,127.0,精装修,朝南,低层(共28层),1,1,1,1,1,1,1,1,1,1,,4,2,2
693,694,武汉,洪山,光谷软件园,中建大公馆,1300,合租,普通住宅,3室2厅2卫,25.0,精装修,南北,高层(共32层),1,1,1,1,1,1,1,1,1,1,,3,2,2
694,695,武汉,洪山,九峰山森林公园,花城家园荷园,1600,整租,普通住宅,2室2厅1卫,80.0,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,1,,2,1,2
695,696,武汉,洪山,光谷软件园,南湖时尚城,1900,整租,普通住宅,1室1厅1卫,48.0,精装修,朝南,高层(共23层),1,1,1,1,1,1,1,1,1,1,,1,1,1
696,697,武汉,江夏,纸坊,东城明珠(江夏),650,合租,普通住宅,4室1厅2卫,18.0,精装修,朝南,高层(共28层),1,1,0,1,1,1,1,1,0,1,,4,2,1
697,698,武汉,江岸,大智路,金地京汉1903,600,合租,普通住宅,3室1厅2卫,17.0,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,1/2/6/7号线,3,2,1
698,699,武汉,硚口,崇仁路,江山如画(1期),600,合租,普通住宅,3室1厅2卫,15.0,精装修,朝南,低层(共17层),1,1,1,1,1,1,1,1,1,1,6号线,3,2,1
699,700,武汉,洪山,光谷软件园,清江山水,3998,整租,普通住宅,3室2厅2卫,136.0,豪华装修,朝南,中层(共18层),1,1,1,1,1,1,1,1,1,1,,3,2,2
700,701,武汉,武昌,南湖花园,颐和苑,500,合租,普通住宅,3室1厅1卫,20.0,精装修,朝南,低层(共12层),1,1,1,1,1,1,1,1,1,1,5/7号线,3,1,1
701,702,武汉,汉阳,王家湾,十里景秀2期,1500,整租,普通住宅,1室1厅1卫,60.0,精装修,朝南,中层(共45层),1,1,1,1,1,1,1,1,1,0,3/4号线,1,1,1
702,703,武汉,武昌,南湖花园,景虹花园(二期),700,合租,其他,4室1厅2卫,20.0,精装修,朝南,低层(共36层),1,1,1,1,1,1,1,1,1,1,7号线,4,2,1
703,704,武汉,武昌,武昌火车站,凯旋名邸,700,合租,普通住宅,4室1厅2卫,20.0,精装修,朝南,中层(共19层),1,1,1,1,1,1,1,1,1,1,4/7号线,4,2,1
704,705,武汉,汉阳,七里庙,汉阳七里铁路和谐家园,560,合租,普通住宅,2室1厅2卫,20.0,精装修,朝南,高层(共20层),1,1,1,1,1,1,1,1,1,1,4号线,2,2,1
705,706,武汉,洪山,关西,南湖锦城,1800,整租,普通住宅,1室1厅1卫,60.0,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,2号线,1,1,1
706,707,武汉,洪山,白沙洲,彩虹郡A区,1500,整租,普通住宅,3室2厅1卫,100.0,精装修,南北,低层(共34层),1,1,1,1,1,1,1,1,1,1,,3,1,2
707,708,武汉,江夏,东湖高新,当代国际花园,1800,整租,普通住宅,1室1厅1卫,39.6,精装修,南北,中层(共33层),1,1,1,1,1,1,1,1,1,1,2号线,1,1,1
708,709,武汉,洪山,铁机路,东湖景园B区,500,合租,普通住宅,3室1厅2卫,25.0,精装修,朝南,低层(共34层),1,1,1,1,1,1,1,1,1,1,4号线,3,2,1
709,710,武汉,江岸,大智路,亚洲证券大厦,600,合租,普通住宅,3室0厅2卫,20.0,精装修,东南,中层(共22层),1,1,1,1,1,1,1,1,1,1,1/2/6号线,3,2,0
710,711,武汉,洪山,光谷东,朗诗里程,2300,整租,普通住宅,2室2厅1卫,70.6,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,11号线,2,1,2
711,712,武汉,汉阳,四新,鲤跃龙门,1900,整租,普通住宅,3室1厅1卫,93.0,精装修,南北,中层(共33层),1,1,1,1,1,1,1,1,1,0,,3,1,1
712,713,武汉,武昌,东亭,东亭黄鹂苑,2200,整租,普通住宅,1室1厅1卫,50.0,精装修,南北,低层(共34层),1,1,1,1,1,1,1,1,1,1,4/8号线,1,1,1
713,714,武汉,武昌,丁字桥,丽岛2046,2000,整租,普通住宅,1室1厅1卫,41.7,精装修,南北,低层(共46层),1,1,1,1,1,1,1,1,1,1,,1,1,1
714,715,武汉,硚口,汉正街,汉正大厦,750,合租,普通住宅,3室1厅1卫,18.3,精装修,东南,中层(共33层),1,1,1,1,1,1,1,1,1,1,6号线,3,1,1
715,716,武汉,江岸,百步亭,丹水嘉苑,2000,整租,普通住宅,2室2厅1卫,85.9,精装修,朝南,高层(共32层),1,1,1,1,1,1,1,1,1,1,1/阳逻号线,2,1,2
716,717,武汉,洪山,珞狮南路,金地西岸故事,500,合租,普通住宅,3室2厅2卫,25.0,精装修,朝南,高层(共30层),1,1,1,1,1,1,1,1,1,1,,3,2,2
717,718,武汉,江夏,纸坊,东城明珠(江夏),600,合租,普通住宅,4室1厅1卫,20.0,精装修,南北,高层(共29层),1,1,1,1,1,1,1,1,1,1,,4,1,1
718,719,武汉,洪山,关西,南湖锦城,3600,整租,普通住宅,4室1厅3卫,120.0,精装修,朝南,中层(共34层),1,1,1,1,1,1,1,0,0,0,2号线,4,3,1
719,720,武汉,青山,和平大道,东兴天地E区,600,合租,普通住宅,3室1厅2卫,20.0,精装修,朝南,高层(共31层),1,1,0,0,0,1,0,0,0,1,5号线,3,2,1
720,721,武汉,武昌,丁字桥,丽岛2046,2000,整租,普通住宅,1室1厅1卫,41.7,精装修,南北,低层(共46层),1,1,1,1,1,1,1,1,1,1,,1,1,1
721,722,武汉,洪山,关西,南湖锦城,1800,整租,普通住宅,1室1厅1卫,60.0,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,2号线,1,1,1
722,723,武汉,江岸,后湖,汉口城市广场SOHO公寓,1280,整租,普通住宅,1室1厅1卫,43.0,精装修,东南,低层(共15层),1,1,1,1,1,1,1,1,1,1,3/阳逻号线,1,1,1
723,724,武汉,洪山,光谷广场,风度柏林,3000,整租,普通住宅,3室2厅2卫,125.4,简单装修,朝南,低层(共44层),1,1,1,1,1,1,1,1,1,1,2号线,3,2,2
724,725,武汉,洪山,珞狮南路,鸿城家园,700,合租,其他,3室1厅2卫,25.0,精装修,朝南,高层(共26层),1,1,1,1,1,1,1,1,1,1,8号线,3,2,1
725,726,武汉,武昌,东亭,东亭黄鹂苑,2000,整租,普通住宅,1室1厅1卫,55.0,精装修,朝南,高层(共32层),1,1,1,1,1,1,1,1,1,1,4/8号线,1,1,1
726,727,武汉,洪山,关西,金地天悦(一期),500,合租,普通住宅,3室1厅2卫,22.0,精装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,,3,2,1
727,728,武汉,东西湖,吴家山,九坤五环华城,790,合租,普通住宅,4室1厅2卫,22.0,精装修,朝南,中层(共11层),1,1,0,1,0,1,1,1,1,1,,4,2,1
728,729,武汉,江夏,流芳,佛祖岭F区东区,2300,整租,普通住宅,2室2厅1卫,80.0,精装修,朝南,低层(共30层),1,1,1,1,1,1,1,1,1,1,,2,1,2
729,730,武汉,江汉,汉口火车站,京华时代,1800,整租,普通住宅,1室1厅1卫,40.0,精装修,朝北,低层(共17层),1,1,0,1,1,1,1,1,1,0,6号线,1,1,1
730,731,武汉,洪山,光谷软件园,旭辉千山凌云,4300,整租,普通住宅,3室2厅2卫,103.9,精装修,朝南,低层(共33层),0,0,0,0,0,0,0,0,0,0,,3,2,2
731,732,武汉,江汉,汉口火车站,远洋心汉口御峰(K4地块),3000,整租,普通住宅,3室2厅1卫,77.3,精装修,朝南,高层(共42层),1,1,1,1,1,1,1,1,1,1,2号线,3,1,2
732,733,武汉,江夏,东湖高新,三眼桥社区(江夏),1600,整租,普通住宅,3室2厅2卫,120.0,精装修,南北,低层(共33层),1,1,1,1,1,1,1,1,1,1,,3,2,2
733,734,武汉,武昌,中北路,越秀星悦峰,5500,整租,普通住宅,3室2厅2卫,82.5,精装修,朝南,中层(共31层),1,1,1,1,1,1,1,1,1,1,4/8号线,3,2,2
734,735,武汉,洪山,光谷软件园,中建大公馆,990,合租,公寓,3室2厅2卫,15.0,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,1,,3,2,2
735,736,武汉,硚口,汉正街,汉正大厦,750,合租,普通住宅,3室1厅1卫,18.3,精装修,东南,中层(共33层),1,1,1,1,1,1,1,1,1,1,6号线,3,1,1
736,737,武汉,武昌,东亭,东亭黄鹂苑,2200,整租,普通住宅,1室1厅1卫,50.0,精装修,南北,低层(共34层),1,1,1,1,1,1,1,1,1,1,4/8号线,1,1,1
737,738,武汉,洪山,九峰山森林公园,花城家园荷园,1300,整租,普通住宅,1室1厅1卫,50.0,精装修,朝南,高层(共33层),1,1,1,1,1,1,1,1,1,1,,1,1,1
738,739,武汉,江夏,东湖高新,旭辉御府,2400,整租,普通住宅,3室1厅1卫,90.3,精装修,朝南,低层(共16层),1,1,1,1,1,1,1,1,1,1,,3,1,1
739,740,武汉,洪山,街道口,中建南湖壹号,800,合租,普通住宅,3室1厅2卫,25.0,豪华装修,朝南,中层(共20层),1,1,1,1,1,1,1,1,1,1,8号线,3,2,1
740,741,武汉,洪山,新南湖,保利公园九里(5期),2800,整租,普通住宅,3室2厅1卫,90.9,精装修,南北,中层(共34层),1,1,1,1,1,1,1,1,1,0,7号线,3,1,2
741,742,武汉,江夏,流芳,龙泉小区(一期),1400,整租,普通住宅,2室2厅2卫,80.0,精装修,朝南,低层(共30层),1,1,1,1,1,1,1,1,1,1,,2,2,2
742,743,武汉,沌口开发区,郭徐岭广场,美好愿景香榭丽舍,1150,整租,普通住宅,1室1厅1卫,60.0,精装修,朝南,低层(共6层),1,1,1,1,1,1,1,1,1,1,3/6号线,1,1,1
743,744,武汉,江岸,江汉路,钻石大厦,550,合租,普通住宅,3室0厅1卫,21.0,精装修,朝南,中层(共16层),1,1,1,1,1,1,1,1,1,1,1/2/6号线,3,1,0
744,745,武汉,洪山,珞狮南路,金地西岸故事,500,合租,普通住宅,3室2厅2卫,25.0,精装修,朝南,高层(共30层),1,1,1,1,1,1,1,1,1,1,,3,2,2
745,746,武汉,洪山,光谷软件园,中建大公馆,1300,合租,普通住宅,3室2厅2卫,25.0,精装修,南北,高层(共32层),1,1,1,1,1,1,1,1,1,1,,3,2,2
746,747,武汉,洪山,光谷广场,紫菘花园,800,合租,普通住宅,4室1厅2卫,25.0,精装修,朝南,低层(共7层),1,1,1,1,1,1,1,1,1,1,2号线,4,2,1
747,748,武汉,江汉,王家墩CBD,泛海国际居住区樱海园,9999,整租,普通住宅,4室2厅2卫,166.6,豪华装修,朝南,低层(共33层),1,1,1,1,1,1,1,1,1,1,2/3/7号线,4,2,2
748,749,武汉,武昌,徐家棚,三角花园刘家河A区,650,合租,普通住宅,3室2厅2卫,21.0,精装修,朝南,高层(共25层),1,1,1,1,1,1,1,1,1,0,5/7号线,3,2,2
749,750,武汉,洪山,铁机路,华腾园,400,合租,普通住宅,3室1厅2卫,25.0,精装修,朝南,低层(共30层),1,1,1,1,1,1,1,1,1,1,4/8号线,3,2,1
750,751,武汉,洪山,光谷软件园,东林外庐,650,合租,普通住宅,5室1厅1卫,20.0,精装修,朝南,高层(共11层),1,1,1,1,1,1,1,1,1,1,,5,1,1
751,752,武汉,洪山,欢乐谷,铁机新居,1600,整租,普通住宅,1室1厅1卫,53.0,精装修,朝南,中层(共30层),1,1,1,1,1,1,1,1,1,0,,1,1,1
752,753,武汉,汉阳,王家湾,王家湾中央生活区,690,合租,普通住宅,3室1厅1卫,12.0,豪华装修,朝南,低层(共32层),1,1,1,1,1,1,1,1,1,1,3/4号线,3,1,1
753,754,武汉,武昌,南湖花园,颐和苑,500,合租,普通住宅,3室1厅1卫,20.0,精装修,朝南,低层(共12层),1,1,1,1,1,1,1,1,1,1,5/7号线,3,1,1
754,755,武汉,硚口,崇仁路,弘玉花园金玉华庭,800,合租,普通住宅,3室1厅1卫,20.0,精装修,朝北,中层(共30层),1,1,1,1,1,1,1,1,1,1,1号线,3,1,1
755,756,武汉,洪山,白沙洲,东原启城(一期),2200,整租,普通住宅,3室2厅2卫,112.7,精装修,朝南,高层(共45层),1,1,1,1,1,1,1,1,1,0,5号线,3,2,2
756,757,武汉,东西湖,将军路,美联奥林匹克花园六期,690,合租,普通住宅,3室2厅1卫,16.5,精装修,朝南,高层(共33层),1,1,0,1,1,1,1,1,0,1,2/6号线,3,1,2
757,758,武汉,江夏,东湖高新,万科城市花园(上东区),810,合租,普通住宅,3室1厅1卫,20.0,精装修,朝南,高层(共9层),1,1,1,1,1,1,1,1,1,1,,3,1,1
758,759,武汉,汉阳,七里庙,汉阳七里铁路和谐家园,560,合租,普通住宅,2室1厅2卫,20.0,精装修,朝南,高层(共20层),1,1,1,1,1,1,1,1,1,1,4号线,2,2,1
759,760,武汉,硚口,古田,常码鑫城汇长安苑,2000,整租,普通住宅,2室1厅1卫,120.0,精装修,朝南,高层(共34层),1,1,1,1,1,1,1,1,1,1,1号线,2,1,1
760,761,武汉,洪山,铁机路,铁机盛世家园,1100,合租,普通住宅,3室1厅2卫,40.0,精装修,朝南,高层(共30层),1,1,1,1,1,1,1,1,1,1,4号线,3,2,1
761,762,武汉,江夏,流芳,招商东城华府,2800,整租,普通住宅,4室2厅2卫,142.9,精装修,朝南,高层(共34层),1,1,1,1,1,1,1,1,1,1,,4,2,2
762,763,武汉,洪山,卓刀泉,学雅芳邻,900,合租,普通住宅,4室1厅2卫,20.0,精装修,朝南,中层(共18层),1,1,1,1,1,1,1,1,1,1,2号线,4,2,1
763,764,武汉,洪山,珞瑜东路,统建天成美景,1290,合租,普通住宅,4室1厅1卫,12.0,精装修,朝南,中层(共33层),0,0,0,0,0,0,0,0,0,0,2/11号线,4,1,1
764,765,武汉,洪山,铁机路,武丰佳园(一期),2000,整租,普通住宅,2室2厅1卫,88.0,精装修,南北,中层(共32层),1,1,1,1,1,1,1,1,1,1,4号线,2,1,2
765,766,武汉,武昌,武昌火车站,波光园二期,4500,整租,普通住宅,3室2厅2卫,150.0,精装修,南北,低层(共11层),1,1,1,1,1,1,0,1,0,1,4/7号线,3,2,2
766,767,武汉,汉阳,王家湾,燎原悦府一期,2100,整租,普通住宅,3室2厅2卫,120.0,精装修,南北,中层(共28层),1,1,1,1,1,1,1,1,1,1,4号线,3,2,2
767,768,武汉,武昌,南湖花园,景虹花园(二期),700,合租,其他,4室1厅2卫,20.0,精装修,朝南,低层(共36层),1,1,1,1,1,1,1,1,1,1,7号线,4,2,1
768,769,武汉,武昌,水果湖,中勘大厦住宅楼,4300,整租,普通住宅,3室2厅1卫,111.5,精装修,南北,高层(共20层),1,1,1,1,1,1,1,1,1,0,2/4号线,3,1,2
769,770,武汉,江夏,金融港,万科魅力之城(北区),2200,整租,普通住宅,2室2厅1卫,67.5,精装修,朝西,低层(共32层),1,1,1,1,1,1,1,1,1,1,2号线,2,1,2
770,771,武汉,洪山,白沙洲,东原乐见城(K2地块),3000,整租,普通住宅,3室2厅2卫,108.2,精装修,南北,中层(共32层),1,1,1,1,1,1,1,1,1,1,7/8号线,3,2,2
771,772,武汉,汉阳,王家湾,纽宾凯汉city繁华里,1000,合租,其他,3室1厅2卫,23.0,精装修,朝南,中层(共32层),1,1,1,1,1,1,1,1,1,1,3/4号线,3,2,1
772,773,武汉,洪山,新南湖,保利中央公馆(G1-G16栋),1600,整租,普通住宅,1室0厅1卫,35.0,精装修,东南,中层(共30层),1,1,1,1,1,1,1,1,1,0,8号线,1,1,0
