id,city,district,road,community,price,rentalMethod,houseType,roomType,areaSize,decorateType,ori,floorInfo,hasRefrigerator,hasWashingMachine,hasBalcony,hasCook,hasAirConditioner,hasWaterHeater,hasBed,hasWardrobe,hasSofa,hasWifi,traffic,bedroomNum,bathroomNum,hallsNum
"683","武汉","硚口","硚口周边","鑫城汇H2","1699","整租","普通住宅","1室1厅1卫","60","精装修","南北","高层(共41层)","1","1","1","1","1","1","1","1","1","1","7号线","1","1","1"
"684","武汉","江汉","北湖","华顺公寓","950","合租","普通住宅","3室1厅2卫","18","精装修","朝南","中层(共18层)","1","1","1","1","1","1","1","1","1","1","1/2/6号线","3","2","1"
"685","武汉","江夏","藏龙岛","保利清能西海岸(北区)","660","合租","普通住宅","3室1厅1卫","13","精装修","朝南","低层(共27层)","1","1","0","1","1","1","1","1","0","1",\N,"3","1","1"
"686","武汉","洪山","光谷软件园","中建大公馆","990","合租","公寓","3室2厅2卫","15","精装修","朝南","高层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","2"
"687","武汉","江岸","百步亭","幸福时代大家","2800","整租","普通住宅","4室1厅2卫","120.8","精装修","朝南","高层(共32层)","1","1","1","1","1","1","1","1","1","1","1/阳逻号线","4","2","1"
"688","武汉","江夏","流芳","佛祖岭F区东区","2300","整租","普通住宅","2室2厅1卫","80","精装修","朝南","低层(共30层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","2"
"689","武汉","汉阳","王家湾","龙阳熙苑","1300","整租","其他","1室1厅1卫","35","精装修","朝南","高层(共24层)","1","1","1","1","1","1","1","1","1","1","3/4号线","1","1","1"
"690","武汉","江岸","后湖","塔子湖锦绣家园幽兰苑","2200","整租","普通住宅","3室1厅1卫","80","精装修","朝南","中层(共29层)","1","1","1","1","1","1","1","1","1","1","8号线","3","1","1"
"691","武汉","武昌","徐家棚","三角花园刘家河A区","560","合租","普通住宅","4室1厅2卫","26","精装修","南北","低层(共19层)","1","1","1","1","1","1","1","1","1","1","5/7号线","4","2","1"
"692","武汉","江汉","汉口火车站","福星惠誉福星城(北区)","720","合租","普通住宅","4室1厅1卫","16","精装修","朝南","中层(共45层)","1","1","1","1","1","1","1","1","1","1","2号线","4","1","1"
"693","武汉","江夏","藏龙岛","阳光100大湖第","2500","整租","普通住宅","4室2厅2卫","127","精装修","朝南","低层(共28层)","1","1","1","1","1","1","1","1","1","1",\N,"4","2","2"
"694","武汉","洪山","光谷软件园","中建大公馆","1300","合租","普通住宅","3室2厅2卫","25","精装修","南北","高层(共32层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","2"
"695","武汉","洪山","九峰山森林公园","花城家园荷园","1600","整租","普通住宅","2室2厅1卫","80","精装修","朝南","高层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","2"
"696","武汉","洪山","光谷软件园","南湖时尚城","1900","整租","普通住宅","1室1厅1卫","48","精装修","朝南","高层(共23层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1"
"697","武汉","江夏","纸坊","东城明珠(江夏)","650","合租","普通住宅","4室1厅2卫","18","精装修","朝南","高层(共28层)","1","1","0","1","1","1","1","1","0","1",\N,"4","2","1"
"698","武汉","江岸","大智路","金地京汉1903","600","合租","普通住宅","3室1厅2卫","17","精装修","朝南","低层(共33层)","1","1","1","1","1","1","1","1","1","1","1/2/6/7号线","3","2","1"
"699","武汉","硚口","崇仁路","江山如画(1期)","600","合租","普通住宅","3室1厅2卫","15","精装修","朝南","低层(共17层)","1","1","1","1","1","1","1","1","1","1","6号线","3","2","1"
"700","武汉","洪山","光谷软件园","清江山水","3998","整租","普通住宅","3室2厅2卫","136","豪华装修","朝南","中层(共18层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","2"
"701","武汉","武昌","南湖花园","颐和苑","500","合租","普通住宅","3室1厅1卫","20","精装修","朝南","低层(共12层)","1","1","1","1","1","1","1","1","1","1","5/7号线","3","1","1"
"702","武汉","汉阳","王家湾","十里景秀2期","1500","整租","普通住宅","1室1厅1卫","60","精装修","朝南","中层(共45层)","1","1","1","1","1","1","1","1","1","0","3/4号线","1","1","1"
"703","武汉","武昌","南湖花园","景虹花园(二期)","700","合租","其他","4室1厅2卫","20","精装修","朝南","低层(共36层)","1","1","1","1","1","1","1","1","1","1","7号线","4","2","1"
"704","武汉","武昌","武昌火车站","凯旋名邸","700","合租","普通住宅","4室1厅2卫","20","精装修","朝南","中层(共19层)","1","1","1","1","1","1","1","1","1","1","4/7号线","4","2","1"
"705","武汉","汉阳","七里庙","汉阳七里铁路和谐家园","560","合租","普通住宅","2室1厅2卫","20","精装修","朝南","高层(共20层)","1","1","1","1","1","1","1","1","1","1","4号线","2","2","1"
"706","武汉","洪山","关西","南湖锦城","1800","整租","普通住宅","1室1厅1卫","60","精装修","朝南","低层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","1","1","1"
"707","武汉","洪山","白沙洲","彩虹郡A区","1500","整租","普通住宅","3室2厅1卫","100","精装修","南北","低层(共34层)","1","1","1","1","1","1","1","1","1","1",\N,"3","1","2"
"708","武汉","江夏","东湖高新","当代国际花园","1800","整租","普通住宅","1室1厅1卫","39.6","精装修","南北","中层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","1","1","1"
"709","武汉","洪山","铁机路","东湖景园B区","500","合租","普通住宅","3室1厅2卫","25","精装修","朝南","低层(共34层)","1","1","1","1","1","1","1","1","1","1","4号线","3","2","1"
"710","武汉","江岸","大智路","亚洲证券大厦","600","合租","普通住宅","3室0厅2卫","20","精装修","东南","中层(共22层)","1","1","1","1","1","1","1","1","1","1","1/2/6号线","3","2","0"
"711","武汉","洪山","光谷东","朗诗里程","2300","整租","普通住宅","2室2厅1卫","70.6","精装修","朝南","低层(共33层)","1","1","1","1","1","1","1","1","1","1","11号线","2","1","2"
"712","武汉","汉阳","四新","鲤跃龙门","1900","整租","普通住宅","3室1厅1卫","93","精装修","南北","中层(共33层)","1","1","1","1","1","1","1","1","1","0",\N,"3","1","1"
"713","武汉","武昌","东亭","东亭黄鹂苑","2200","整租","普通住宅","1室1厅1卫","50","精装修","南北","低层(共34层)","1","1","1","1","1","1","1","1","1","1","4/8号线","1","1","1"
"714","武汉","武昌","丁字桥","丽岛2046","2000","整租","普通住宅","1室1厅1卫","41.7","精装修","南北","低层(共46层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1"
"715","武汉","硚口","汉正街","汉正大厦","750","合租","普通住宅","3室1厅1卫","18.3","精装修","东南","中层(共33层)","1","1","1","1","1","1","1","1","1","1","6号线","3","1","1"
"716","武汉","江岸","百步亭","丹水嘉苑","2000","整租","普通住宅","2室2厅1卫","85.9","精装修","朝南","高层(共32层)","1","1","1","1","1","1","1","1","1","1","1/阳逻号线","2","1","2"
"717","武汉","洪山","珞狮南路","金地西岸故事","500","合租","普通住宅","3室2厅2卫","25","精装修","朝南","高层(共30层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","2"
"718","武汉","江夏","纸坊","东城明珠(江夏)","600","合租","普通住宅","4室1厅1卫","20","精装修","南北","高层(共29层)","1","1","1","1","1","1","1","1","1","1",\N,"4","1","1"
"719","武汉","洪山","关西","南湖锦城","3600","整租","普通住宅","4室1厅3卫","120","精装修","朝南","中层(共34层)","1","1","1","1","1","1","1","0","0","0","2号线","4","3","1"
"720","武汉","青山","和平大道","东兴天地E区","600","合租","普通住宅","3室1厅2卫","20","精装修","朝南","高层(共31层)","1","1","0","0","0","1","0","0","0","1","5号线","3","2","1"
"721","武汉","武昌","丁字桥","丽岛2046","2000","整租","普通住宅","1室1厅1卫","41.7","精装修","南北","低层(共46层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1"
"722","武汉","洪山","关西","南湖锦城","1800","整租","普通住宅","1室1厅1卫","60","精装修","朝南","低层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","1","1","1"
"723","武汉","江岸","后湖","汉口城市广场SOHO公寓","1280","整租","普通住宅","1室1厅1卫","43","精装修","东南","低层(共15层)","1","1","1","1","1","1","1","1","1","1","3/阳逻号线","1","1","1"
"724","武汉","洪山","光谷广场","风度柏林","3000","整租","普通住宅","3室2厅2卫","125.4","简单装修","朝南","低层(共44层)","1","1","1","1","1","1","1","1","1","1","2号线","3","2","2"
"725","武汉","洪山","珞狮南路","鸿城家园","700","合租","其他","3室1厅2卫","25","精装修","朝南","高层(共26层)","1","1","1","1","1","1","1","1","1","1","8号线","3","2","1"
"726","武汉","武昌","东亭","东亭黄鹂苑","2000","整租","普通住宅","1室1厅1卫","55","精装修","朝南","高层(共32层)","1","1","1","1","1","1","1","1","1","1","4/8号线","1","1","1"
"727","武汉","洪山","关西","金地天悦(一期)","500","合租","普通住宅","3室1厅2卫","22","精装修","朝南","低层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","1"
"728","武汉","东西湖","吴家山","九坤五环华城","790","合租","普通住宅","4室1厅2卫","22","精装修","朝南","中层(共11层)","1","1","0","1","0","1","1","1","1","1",\N,"4","2","1"
"729","武汉","江夏","流芳","佛祖岭F区东区","2300","整租","普通住宅","2室2厅1卫","80","精装修","朝南","低层(共30层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","2"
"730","武汉","江汉","汉口火车站","京华时代","1800","整租","普通住宅","1室1厅1卫","40","精装修","朝北","低层(共17层)","1","1","0","1","1","1","1","1","1","0","6号线","1","1","1"
"731","武汉","洪山","光谷软件园","旭辉千山凌云","4300","整租","普通住宅","3室2厅2卫","103.9","精装修","朝南","低层(共33层)","0","0","0","0","0","0","0","0","0","0",\N,"3","2","2"
"732","武汉","江汉","汉口火车站","远洋心汉口御峰(K4地块)","3000","整租","普通住宅","3室2厅1卫","77.3","精装修","朝南","高层(共42层)","1","1","1","1","1","1","1","1","1","1","2号线","3","1","2"
"733","武汉","江夏","东湖高新","三眼桥社区(江夏)","1600","整租","普通住宅","3室2厅2卫","120","精装修","南北","低层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","2"
"734","武汉","武昌","中北路","越秀星悦峰","5500","整租","普通住宅","3室2厅2卫","82.5","精装修","朝南","中层(共31层)","1","1","1","1","1","1","1","1","1","1","4/8号线","3","2","2"
"735","武汉","洪山","光谷软件园","中建大公馆","990","合租","公寓","3室2厅2卫","15","精装修","朝南","高层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","2"
"736","武汉","硚口","汉正街","汉正大厦","750","合租","普通住宅","3室1厅1卫","18.3","精装修","东南","中层(共33层)","1","1","1","1","1","1","1","1","1","1","6号线","3","1","1"
"737","武汉","武昌","东亭","东亭黄鹂苑","2200","整租","普通住宅","1室1厅1卫","50","精装修","南北","低层(共34层)","1","1","1","1","1","1","1","1","1","1","4/8号线","1","1","1"
"738","武汉","洪山","九峰山森林公园","花城家园荷园","1300","整租","普通住宅","1室1厅1卫","50","精装修","朝南","高层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1"
"739","武汉","江夏","东湖高新","旭辉御府","2400","整租","普通住宅","3室1厅1卫","90.3","精装修","朝南","低层(共16层)","1","1","1","1","1","1","1","1","1","1",\N,"3","1","1"
"740","武汉","洪山","街道口","中建南湖壹号","800","合租","普通住宅","3室1厅2卫","25","豪华装修","朝南","中层(共20层)","1","1","1","1","1","1","1","1","1","1","8号线","3","2","1"
"741","武汉","洪山","新南湖","保利公园九里(5期)","2800","整租","普通住宅","3室2厅1卫","90.9","精装修","南北","中层(共34层)","1","1","1","1","1","1","1","1","1","0","7号线","3","1","2"
"742","武汉","江夏","流芳","龙泉小区(一期)","1400","整租","普通住宅","2室2厅2卫","80","精装修","朝南","低层(共30层)","1","1","1","1","1","1","1","1","1","1",\N,"2","2","2"
"743","武汉","沌口开发区","郭徐岭广场","美好愿景香榭丽舍","1150","整租","普通住宅","1室1厅1卫","60","精装修","朝南","低层(共6层)","1","1","1","1","1","1","1","1","1","1","3/6号线","1","1","1"
"744","武汉","江岸","江汉路","钻石大厦","550","合租","普通住宅","3室0厅1卫","21","精装修","朝南","中层(共16层)","1","1","1","1","1","1","1","1","1","1","1/2/6号线","3","1","0"
"745","武汉","洪山","珞狮南路","金地西岸故事","500","合租","普通住宅","3室2厅2卫","25","精装修","朝南","高层(共30层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","2"
"746","武汉","洪山","光谷软件园","中建大公馆","1300","合租","普通住宅","3室2厅2卫","25","精装修","南北","高层(共32层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","2"
"747","武汉","洪山","光谷广场","紫菘花园","800","合租","普通住宅","4室1厅2卫","25","精装修","朝南","低层(共7层)","1","1","1","1","1","1","1","1","1","1","2号线","4","2","1"
"748","武汉","江汉","王家墩CBD","泛海国际居住区樱海园","9999","整租","普通住宅","4室2厅2卫","166.6","豪华装修","朝南","低层(共33层)","1","1","1","1","1","1","1","1","1","1","2/3/7号线","4","2","2"
"749","武汉","武昌","徐家棚","三角花园刘家河A区","650","合租","普通住宅","3室2厅2卫","21","精装修","朝南","高层(共25层)","1","1","1","1","1","1","1","1","1","0","5/7号线","3","2","2"
"750","武汉","洪山","铁机路","华腾园","400","合租","普通住宅","3室1厅2卫","25","精装修","朝南","低层(共30层)","1","1","1","1","1","1","1","1","1","1","4/8号线","3","2","1"
"751","武汉","洪山","光谷软件园","东林外庐","650","合租","普通住宅","5室1厅1卫","20","精装修","朝南","高层(共11层)","1","1","1","1","1","1","1","1","1","1",\N,"5","1","1"
"752","武汉","洪山","欢乐谷","铁机新居","1600","整租","普通住宅","1室1厅1卫","53","精装修","朝南","中层(共30层)","1","1","1","1","1","1","1","1","1","0",\N,"1","1","1"
"753","武汉","汉阳","王家湾","王家湾中央生活区","690","合租","普通住宅","3室1厅1卫","12","豪华装修","朝南","低层(共32层)","1","1","1","1","1","1","1","1","1","1","3/4号线","3","1","1"
"754","武汉","武昌","南湖花园","颐和苑","500","合租","普通住宅","3室1厅1卫","20","精装修","朝南","低层(共12层)","1","1","1","1","1","1","1","1","1","1","5/7号线","3","1","1"
