id,city,district,road,community,rentalMethod,houseType,roomType,areaSize,decorateType,ori,rentTimeInfo,floorInfo,hasRefrigerator,hasWashingMachine,hasBalcony,hasCook,hasAirConditioner,hasWaterHeater,hasBed,hasWardrobe,hasSofa,hasWifi,traffic,bedroomNum,bathroomNum,hallsNum,page_views,price
"651","武汉","洪山","铁机路","东湖景园A区","合租","普通住宅","3室1厅2卫","20","豪华装修","朝南",\N,"低层(共34层)","1","1","1","1","1","1","1","1","1","1","4号线","3","2","1","46115","600"
"652","武汉","武昌","徐东","佳馨花园(2期)","合租","普通住宅","3室1厅2卫","20","精装修","朝南",\N,"低层(共18层)","1","1","1","1","1","1","1","1","1","1","5/7/8号线","3","2","1","6110","550"
"653","武汉","武昌","丁字桥","金诺雅苑","合租","普通住宅","3室1厅2卫","20","精装修","朝南",\N,"中层(共30层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","1","42317","700"
"654","武汉","东西湖","吴家山","金山左岸时代","整租","普通住宅","2室2厅1卫","86","精装修","南北",\N,"低层(共18层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","2","31988","1700"
"655","武汉","硚口","古田","建荣嘉园","合租","其他","3室1厅3卫","23","精装修","朝南",\N,"中层(共32层)","1","1","1","1","1","1","1","1","1","1",\N,"3","3","1","26686","850"
"656","武汉","武昌","徐东","白玫瑰花苑","合租","普通住宅","4室2厅2卫","18","精装修","朝南",\N,"低层(共25层)","1","1","1","1","1","1","1","1","1","1","4/8号线","4","2","2","52471","1199"
"657","武汉","洪山","九峰山森林公园","花城家园荷园","整租","普通住宅","1室1厅1卫","50","精装修","朝南",\N,"高层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1","18312","1300"
"658","武汉","江汉","汉口火车站","福星华府三期峯境","合租","普通住宅","4室1厅2卫","14","精装修","朝南",\N,"高层(共54层)","0","0","1","0","1","0","0","1","0","0","6号线","4","2","1","77357","1090"
"659","武汉","江岸","二七路","伟鹏万科御玺滨江","整租","普通住宅","4室2厅3卫","225","豪华装修","南北",\N,"中层(共48层)","1","1","1","1","1","1","1","1","1","1","1/3号线","4","3","2","649","18000"
"660","武汉","洪山","关西","南湖锦城","整租","普通住宅","4室1厅3卫","120","精装修","朝南",\N,"中层(共34层)","1","1","1","1","1","1","1","0","0","0","2号线","4","3","1","68713","3600"
"661","武汉","江岸","台北香港路","环亚大厦","合租","普通住宅","3室1厅2卫","28","精装修","朝南",\N,"中层(共28层)","1","1","1","1","1","1","1","1","1","1","2/3/7号线","3","2","1","68682","700"
"662","武汉","武昌","徐东","新长江滨江花园","合租","普通住宅","4室1厅2卫","20","精装修","朝南",\N,"高层(共34层)","1","1","1","1","1","1","1","1","1","1","5/7/8号线","4","2","1","56498","700"
"663","武汉","武昌","杨园","怡芳苑","合租","其他","3室1厅2卫","25","精装修","朝南",\N,"低层(共32层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","1","32455","700"
"664","武汉","武昌","徐东","佳馨花园(2期)","合租","普通住宅","3室1厅2卫","20","精装修","朝南",\N,"低层(共18层)","1","1","1","1","1","1","1","1","1","1","5/7/8号线","3","2","1","64517","550"
"665","武汉","洪山","关西","南湖锦城","整租","普通住宅","2室1厅1卫","50","精装修","朝南",\N,"中层(共33层)","0","0","0","0","0","0","0","0","0","0","2号线","2","1","1","9824","1500"
"666","武汉","洪山","铁机路","东亭新嘉源小区","合租","普通住宅","4室1厅2卫","20","豪华装修","朝南",\N,"中层(共32层)","1","1","1","1","1","1","1","1","0","1","4号线","4","2","1","1672","700"
"667","武汉","东西湖","常青花园","长青壹号(北区)","合租","普通住宅","3室1厅1卫","15","精装修","朝南",\N,"高层(共33层)","1","1","1","1","1","1","1","1","1","1","2/6号线","3","1","1","93154","1160"
"668","武汉","洪山","珞瑜东路","祥和雅居","整租","普通住宅","1室0厅1卫","39","精装修","朝南",\N,"高层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","1","1","0","4279","1400"
"669","武汉","沌口开发区","后官湖大道","海天幸福小城","合租","普通住宅","4室1厅2卫","25","精装修","南北",\N,"中层(共18层)","1","1","0","1","1","1","1","1","1","1",\N,"4","2","1","96320","750"
"670","武汉","江夏","藏龙岛","阳光100大湖第","合租","普通住宅","2室1厅1卫","20","精装修","朝南",\N,"中层(共18层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","1","43810","600"
"671","武汉","东西湖","常青花园","常青花园恒大御景","合租","普通住宅","4室1厅2卫","14","精装修","朝南",\N,"高层(共32层)","1","1","1","1","1","1","1","1","1","1","2/6号线","4","2","1","70578","960"
"672","武汉","江夏","纸坊","东城明珠(江夏)","合租","普通住宅","4室1厅1卫","20","精装修","南北",\N,"高层(共29层)","1","1","1","1","1","1","1","1","1","1",\N,"4","1","1","16668","600"
"673","武汉","沌口开发区","郭徐岭广场","美好愿景香榭丽舍","整租","普通住宅","1室1厅1卫","60","精装修","朝南",\N,"低层(共6层)","1","1","1","1","1","1","1","1","1","1","3/6号线","1","1","1","37971","1150"
"674","武汉","武昌","徐家棚","团结名居桂园","合租","其他","3室1厅1卫","18","精装修","朝南",\N,"高层(共33层)","1","1","1","1","1","1","1","1","1","1","5/7/8号线","3","1","1","73524","500"
"675","武汉","武昌","武昌火车站","佳兆业广场天御","整租","普通住宅","2室2厅1卫","86.2","精装修","朝南",\N,"低层(共45层)","1","1","1","1","1","1","1","1","1","1","2/4/7号线","2","1","2","97605","3300"
"676","武汉","洪山","珞瑜东路","光谷星座","合租","普通住宅","5室1厅2卫","20","精装修","朝南",\N,"高层(共45层)","1","1","1","1","1","1","1","1","1","1","2号线","5","2","1","4291","1200"
"677","武汉","洪山","光谷软件园","曙光星城C区","合租","普通住宅","3室1厅1卫","41","精装修","朝南",\N,"高层(共25层)","1","1","1","1","1","1","1","1","1","1",\N,"3","1","1","59036","1000"
"678","武汉","武昌","丁字桥","百瑞景中央生活区(六期)","整租","普通住宅","3室2厅1卫","109.8","精装修","朝南",\N,"中层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","3","1","2","89001","2800"
"679","武汉","江汉","汉口火车站","浩海小区","整租","普通住宅","2室1厅1卫","80","精装修","南北",\N,"高层(共8层)","1","1","1","1","1","1","1","1","1","1","2/6号线","2","1","1","94841","1400"
"680","武汉","武昌","徐家棚","团结名居桂园","合租","普通住宅","3室1厅1卫","16","精装修","朝南",\N,"低层(共28层)","1","1","1","1","1","1","1","1","1","1","5/7/8号线","3","1","1","36990","630"
"681","武汉","江夏","流芳","佛祖岭D区东区","整租","普通住宅","1室1厅1卫","35","精装修","朝南",\N,"低层(共42层)","1","1","1","1","1","1","1","1","1","1","2号线","1","1","1","55035","1600"
"682","武汉","洪山","关山","光谷青年城(一期)","整租","普通住宅","1室1厅1卫","49","精装修","朝南",\N,"低层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1","37792","1300"
"683","武汉","硚口","硚口周边","鑫城汇H2","整租","普通住宅","1室1厅1卫","60","精装修","南北",\N,"高层(共41层)","1","1","1","1","1","1","1","1","1","1","7号线","1","1","1","74106","1699"
"684","武汉","江汉","北湖","华顺公寓","合租","普通住宅","3室1厅2卫","18","精装修","朝南",\N,"中层(共18层)","1","1","1","1","1","1","1","1","1","1","1/2/6号线","3","2","1","22579","950"
"685","武汉","江夏","藏龙岛","保利清能西海岸(北区)","合租","普通住宅","3室1厅1卫","13","精装修","朝南",\N,"低层(共27层)","1","1","0","1","1","1","1","1","0","1",\N,"3","1","1","29117","660"
"686","武汉","洪山","光谷软件园","中建大公馆","合租","公寓","3室2厅2卫","15","精装修","朝南",\N,"高层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","2","8871","990"
"687","武汉","江岸","百步亭","幸福时代大家","整租","普通住宅","4室1厅2卫","120.8","精装修","朝南",\N,"高层(共32层)","1","1","1","1","1","1","1","1","1","1","1/阳逻号线","4","2","1","77378","2800"
"688","武汉","江夏","流芳","佛祖岭F区东区","整租","普通住宅","2室2厅1卫","80","精装修","朝南",\N,"低层(共30层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","2","62203","2300"
"689","武汉","汉阳","王家湾","龙阳熙苑","整租","其他","1室1厅1卫","35","精装修","朝南",\N,"高层(共24层)","1","1","1","1","1","1","1","1","1","1","3/4号线","1","1","1","44794","1300"
"690","武汉","江岸","后湖","塔子湖锦绣家园幽兰苑","整租","普通住宅","3室1厅1卫","80","精装修","朝南",\N,"中层(共29层)","1","1","1","1","1","1","1","1","1","1","8号线","3","1","1","33730","2200"
"691","武汉","武昌","徐家棚","三角花园刘家河A区","合租","普通住宅","4室1厅2卫","26","精装修","南北",\N,"低层(共19层)","1","1","1","1","1","1","1","1","1","1","5/7号线","4","2","1","32179","560"
"692","武汉","江汉","汉口火车站","福星惠誉福星城(北区)","合租","普通住宅","4室1厅1卫","16","精装修","朝南",\N,"中层(共45层)","1","1","1","1","1","1","1","1","1","1","2号线","4","1","1","14007","720"
"693","武汉","江夏","藏龙岛","阳光100大湖第","整租","普通住宅","4室2厅2卫","127","精装修","朝南",\N,"低层(共28层)","1","1","1","1","1","1","1","1","1","1",\N,"4","2","2","14738","2500"
"694","武汉","洪山","光谷软件园","中建大公馆","合租","普通住宅","3室2厅2卫","25","精装修","南北",\N,"高层(共32层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","2","10898","1300"
"695","武汉","洪山","九峰山森林公园","花城家园荷园","整租","普通住宅","2室2厅1卫","80","精装修","朝南",\N,"高层(共33层)","1","1","1","1","1","1","1","1","1","1",\N,"2","1","2","88847","1600"
"696","武汉","洪山","光谷软件园","南湖时尚城","整租","普通住宅","1室1厅1卫","48","精装修","朝南",\N,"高层(共23层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1","8417","1900"
"697","武汉","江夏","纸坊","东城明珠(江夏)","合租","普通住宅","4室1厅2卫","18","精装修","朝南",\N,"高层(共28层)","1","1","0","1","1","1","1","1","0","1",\N,"4","2","1","56397","650"
"698","武汉","江岸","大智路","金地京汉1903","合租","普通住宅","3室1厅2卫","17","精装修","朝南",\N,"低层(共33层)","1","1","1","1","1","1","1","1","1","1","1/2/6/7号线","3","2","1","76897","600"
"699","武汉","硚口","崇仁路","江山如画(1期)","合租","普通住宅","3室1厅2卫","15","精装修","朝南",\N,"低层(共17层)","1","1","1","1","1","1","1","1","1","1","6号线","3","2","1","67775","600"
"700","武汉","洪山","光谷软件园","清江山水","整租","普通住宅","3室2厅2卫","136","豪华装修","朝南",\N,"中层(共18层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","2","81119","3998"
"701","武汉","武昌","南湖花园","颐和苑","合租","普通住宅","3室1厅1卫","20","精装修","朝南",\N,"低层(共12层)","1","1","1","1","1","1","1","1","1","1","5/7号线","3","1","1","84313","500"
"702","武汉","汉阳","王家湾","十里景秀2期","整租","普通住宅","1室1厅1卫","60","精装修","朝南",\N,"中层(共45层)","1","1","1","1","1","1","1","1","1","0","3/4号线","1","1","1","8547","1500"
"703","武汉","武昌","南湖花园","景虹花园(二期)","合租","其他","4室1厅2卫","20","精装修","朝南",\N,"低层(共36层)","1","1","1","1","1","1","1","1","1","1","7号线","4","2","1","85355","700"
"704","武汉","武昌","武昌火车站","凯旋名邸","合租","普通住宅","4室1厅2卫","20","精装修","朝南",\N,"中层(共19层)","1","1","1","1","1","1","1","1","1","1","4/7号线","4","2","1","15664","700"
"705","武汉","汉阳","七里庙","汉阳七里铁路和谐家园","合租","普通住宅","2室1厅2卫","20","精装修","朝南",\N,"高层(共20层)","1","1","1","1","1","1","1","1","1","1","4号线","2","2","1","76337","560"
"706","武汉","洪山","关西","南湖锦城","整租","普通住宅","1室1厅1卫","60","精装修","朝南",\N,"低层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","1","1","1","56375","1800"
"707","武汉","洪山","白沙洲","彩虹郡A区","整租","普通住宅","3室2厅1卫","100","精装修","南北",\N,"低层(共34层)","1","1","1","1","1","1","1","1","1","1",\N,"3","1","2","46296","1500"
"708","武汉","江夏","东湖高新","当代国际花园","整租","普通住宅","1室1厅1卫","39.6","精装修","南北",\N,"中层(共33层)","1","1","1","1","1","1","1","1","1","1","2号线","1","1","1","16654","1800"
"709","武汉","洪山","铁机路","东湖景园B区","合租","普通住宅","3室1厅2卫","25","精装修","朝南",\N,"低层(共34层)","1","1","1","1","1","1","1","1","1","1","4号线","3","2","1","46335","500"
"710","武汉","江岸","大智路","亚洲证券大厦","合租","普通住宅","3室0厅2卫","20","精装修","东南",\N,"中层(共22层)","1","1","1","1","1","1","1","1","1","1","1/2/6号线","3","2","0","77057","600"
"711","武汉","洪山","光谷东","朗诗里程","整租","普通住宅","2室2厅1卫","70.6","精装修","朝南",\N,"低层(共33层)","1","1","1","1","1","1","1","1","1","1","11号线","2","1","2","86882","2300"
"712","武汉","汉阳","四新","鲤跃龙门","整租","普通住宅","3室1厅1卫","93","精装修","南北",\N,"中层(共33层)","1","1","1","1","1","1","1","1","1","0",\N,"3","1","1","66604","1900"
"713","武汉","武昌","东亭","东亭黄鹂苑","整租","普通住宅","1室1厅1卫","50","精装修","南北",\N,"低层(共34层)","1","1","1","1","1","1","1","1","1","1","4/8号线","1","1","1","79521","2200"
"714","武汉","武昌","丁字桥","丽岛2046","整租","普通住宅","1室1厅1卫","41.7","精装修","南北",\N,"低层(共46层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1","53912","2000"
"715","武汉","硚口","汉正街","汉正大厦","合租","普通住宅","3室1厅1卫","18.3","精装修","东南",\N,"中层(共33层)","1","1","1","1","1","1","1","1","1","1","6号线","3","1","1","28878","750"
"716","武汉","江岸","百步亭","丹水嘉苑","整租","普通住宅","2室2厅1卫","85.9","精装修","朝南",\N,"高层(共32层)","1","1","1","1","1","1","1","1","1","1","1/阳逻号线","2","1","2","54788","2000"
"717","武汉","洪山","珞狮南路","金地西岸故事","合租","普通住宅","3室2厅2卫","25","精装修","朝南",\N,"高层(共30层)","1","1","1","1","1","1","1","1","1","1",\N,"3","2","2","38195","500"
"718","武汉","江夏","纸坊","东城明珠(江夏)","合租","普通住宅","4室1厅1卫","20","精装修","南北",\N,"高层(共29层)","1","1","1","1","1","1","1","1","1","1",\N,"4","1","1","68858","600"
"719","武汉","洪山","关西","南湖锦城","整租","普通住宅","4室1厅3卫","120","精装修","朝南",\N,"中层(共34层)","1","1","1","1","1","1","1","0","0","0","2号线","4","3","1","56997","3600"
"720","武汉","青山","和平大道","东兴天地E区","合租","普通住宅","3室1厅2卫","20","精装修","朝南",\N,"高层(共31层)","1","1","0","0","0","1","0","0","0","1","5号线","3","2","1","4799","600"
"721","武汉","武昌","丁字桥","丽岛2046","整租","普通住宅","1室1厅1卫","41.7","精装修","南北",\N,"低层(共46层)","1","1","1","1","1","1","1","1","1","1",\N,"1","1","1","25477","2000"
